Date,ETF,Open,High,Low,Close,Volume
2019-05-07,AEEM_PA,4.19320011138916,4.1975998878479,4.135600090026856,4.1427001953125,641113
2019-05-08,AEEM_PA,4.152299880981445,4.15939998626709,4.123600006103516,4.137899875640869,750987
2019-05-09,AEEM_PA,4.070799827575684,4.072800159454346,3.9879000186920166,3.9944000244140634,867372
2019-05-10,AEEM_PA,4.083399772644043,4.0879998207092285,4.0081000328063965,4.0142998695373535,1222421
2019-05-13,AEEM_PA,4.009600162506104,4.009600162506104,3.926899909973145,3.93120002746582,1483958
2019-05-14,AEEM_PA,3.974600076675415,4.010000228881836,3.974600076675415,4.010000228881836,1243973
2019-05-15,AEEM_PA,4.031400203704834,4.031400203704834,3.984499931335449,4.005899906158447,976879
2019-05-16,AEEM_PA,3.993499994277954,4.029799938201904,3.982800006866455,4.02839994430542,1883978
2019-05-17,AEEM_PA,3.9511001110076895,3.962899923324585,3.927299976348877,3.953299999237061,1318176
2019-05-20,AEEM_PA,3.945800065994263,3.950000047683716,3.8965001106262207,3.912800073623657,6724076
2019-05-21,AEEM_PA,3.946700096130371,3.947299957275391,3.921799898147583,3.938899993896485,1122229
2019-05-22,AEEM_PA,3.94569993019104,3.9565000534057617,3.9296000003814697,3.94379997253418,574565
2019-05-23,AEEM_PA,3.903599977493286,3.908400058746338,3.8814001083374015,3.8949999809265137,2941462
2019-05-24,AEEM_PA,3.897599935531616,3.908400058746338,3.8698999881744394,3.8777999877929688,1084811
2019-05-27,AEEM_PA,3.8987998962402335,3.902899980545044,3.886600017547608,3.894700050354004,511319
2019-05-28,AEEM_PA,3.91129994392395,3.917200088500977,3.885699987411499,3.899499893188477,514872
2019-05-29,AEEM_PA,3.877899885177612,3.90910005569458,3.874399900436402,3.906599998474121,1149948
2019-05-30,AEEM_PA,3.942500114440918,3.964999914169312,3.935100078582764,3.956300020217896,830288
2019-05-31,AEEM_PA,3.9286000728607178,3.9665000438690186,3.9063000679016113,3.962599992752075,272133
2019-06-03,AEEM_PA,3.973999977111816,3.9916000366210938,3.964299917221069,3.984999895095825,792421
2019-06-04,AEEM_PA,3.925299882888794,3.963599920272827,3.925299882888794,3.963599920272827,769617
2019-06-05,AEEM_PA,3.947000026702881,3.972500085830689,3.9260001182556152,3.936500072479248,573434
2019-06-06,AEEM_PA,3.938199996948242,3.954400062561035,3.9165000915527344,3.921499967575073,790500
2019-06-07,AEEM_PA,3.935100078582764,3.966900110244751,3.9237000942230233,3.948499917984009,542285
2019-06-10,AEEM_PA,3.974999904632568,3.999000072479248,3.974999904632568,3.999000072479248,1013813
2019-06-11,AEEM_PA,4.01230001449585,4.044899940490723,4.010799884796143,4.031700134277344,1236528
2019-06-12,AEEM_PA,3.999200105667114,4.006499767303467,3.993499994277954,3.994199991226196,387826
2019-06-13,AEEM_PA,3.983000040054321,4.01669979095459,3.983000040054321,3.996500015258789,620167
2019-06-14,AEEM_PA,3.982000112533569,3.99429988861084,3.9781999588012695,3.99429988861084,625711
2019-06-17,AEEM_PA,3.99239993095398,3.9958999156951904,3.973999977111816,3.988800048828125,484697
2019-06-18,AEEM_PA,4.000800132751465,4.104800224304199,3.993400096893311,4.096099853515625,1539849
2019-06-19,AEEM_PA,4.1041998863220215,4.110000133514404,4.087299823760986,4.091700077056885,582135
2019-06-20,AEEM_PA,4.133200168609619,4.176000118255615,4.132999897003174,4.152500152587891,3067812
2019-06-21,AEEM_PA,4.129099845886231,4.134099960327148,4.11929988861084,4.133299827575684,969377
2019-06-24,AEEM_PA,4.114500045776367,4.1153998374938965,4.096099853515625,4.105500221252441,520136
2019-06-25,AEEM_PA,4.0802001953125,4.090000152587891,4.0725998878479,4.08489990234375,671939
2019-06-26,AEEM_PA,4.081099987030029,4.11299991607666,4.077000141143799,4.103000164031982,3162237
2019-06-27,AEEM_PA,4.135499954223633,4.138700008392334,4.115099906921387,4.1219000816345215,870556
2019-06-28,AEEM_PA,4.121200084686279,4.131800174713135,4.109399795532227,4.115900039672852,1598134
2019-07-01,AEEM_PA,4.197400093078613,4.210299968719482,4.188499927520752,4.19789981842041,719862
2019-07-02,AEEM_PA,4.193299770355225,4.195799827575684,4.179599761962891,4.188899993896484,427081
2019-07-03,AEEM_PA,4.167300224304199,4.179999828338623,4.165599822998047,4.178800106048584,845621
2019-07-04,AEEM_PA,4.191500186920166,4.207399845123291,4.1855998039245605,4.204400062561035,399075
2019-07-05,AEEM_PA,4.189899921417236,4.196000099182129,4.16349983215332,4.180099964141846,732048
2019-07-08,AEEM_PA,4.140600204467773,4.1605000495910645,4.133900165557861,4.15939998626709,2193495
2019-07-09,AEEM_PA,4.13100004196167,4.147500038146973,4.123600006103516,4.145999908447266,600792
2019-07-10,AEEM_PA,4.146500110626221,4.186399936676025,4.139400005340576,4.167799949645996,337868
2019-07-11,AEEM_PA,4.179999828338623,4.185500144958496,4.152400016784668,4.160200119018555,868424
2019-07-12,AEEM_PA,4.158199787139893,4.168399810791016,4.147600173950195,4.155900001525879,581474
2019-07-15,AEEM_PA,4.171000003814697,4.182300090789795,4.160799980163574,4.178199768066406,630265
2019-07-16,AEEM_PA,4.189599990844727,4.210000038146973,4.189099788665772,4.201000213623047,409729
2019-07-17,AEEM_PA,4.194399833679199,4.194399833679199,4.169000148773193,4.175899982452393,3043634
2019-07-18,AEEM_PA,4.162300109863281,4.182300090789795,4.156599998474121,4.174099922180176,564937
2019-07-19,AEEM_PA,4.2017998695373535,4.211400032043457,4.19379997253418,4.198100090026856,900146
2019-07-22,AEEM_PA,4.174300193786621,4.191699981689453,4.170400142669678,4.187099933624268,333027
2019-07-23,AEEM_PA,4.197999954223633,4.2118000984191895,4.196499824523926,4.205699920654297,1005454
2019-07-24,AEEM_PA,4.214399814605713,4.21750020980835,4.206200122833252,4.21750020980835,401868
2019-07-25,AEEM_PA,4.226900100708008,4.247099876403809,4.166900157928467,4.189199924468994,309635
2019-07-26,AEEM_PA,4.195199966430664,4.203999996185303,4.188000202178955,4.196100234985352,576432
2019-07-29,AEEM_PA,4.169700145721436,4.190000057220459,4.168300151824951,4.172100067138672,256191
2019-07-30,AEEM_PA,4.185100078582764,4.1855998039245605,4.1402997970581055,4.146500110626221,570511
2019-07-31,AEEM_PA,4.135300159454346,4.149400234222412,4.1350998878479,4.142099857330322,182862
2019-08-01,AEEM_PA,4.142199993133545,4.159599781036377,4.13539981842041,4.157299995422363,643072
2019-08-02,AEEM_PA,4.044300079345703,4.044300079345703,3.9851999282836914,3.988899946212769,1599421
2019-08-05,AEEM_PA,3.9265999794006343,3.928200006484986,3.836699962615967,3.836699962615967,1173553
2019-08-06,AEEM_PA,3.858799934387207,3.896100044250488,3.845999956130981,3.845999956130981,957156
2019-08-07,AEEM_PA,3.873800039291382,3.891999959945679,3.802999973297119,3.835099935531616,1074646
2019-08-08,AEEM_PA,3.901799917221069,3.920399904251098,3.890000104904175,3.918299913406372,1200525
2019-08-09,AEEM_PA,3.9256999492645264,3.9256999492645264,3.877099990844727,3.8796000480651855,172737
2019-08-12,AEEM_PA,3.911999940872192,3.91729998588562,3.832099914550781,3.839400053024292,175709
2019-08-13,AEEM_PA,3.829600095748901,3.922600030899048,3.799000024795532,3.8968000411987305,365642
2019-08-14,AEEM_PA,3.884500026702881,3.884500026702881,3.8152999877929688,3.8264000415802,488286
2019-08-15,AEEM_PA,3.845999956130981,3.848000049591065,3.7897000312805176,3.841200113296509,838879
2019-08-16,AEEM_PA,3.8798999786376953,3.8984999656677246,3.8798999786376953,3.897599935531616,83155
2019-08-19,AEEM_PA,3.947900056838989,3.950400114059448,3.9184000492095943,3.928800106048584,483816
2019-08-20,AEEM_PA,3.9435999393463135,3.94950008392334,3.930000066757202,3.9314000606536874,545294
2019-08-21,AEEM_PA,3.9535999298095694,3.9579999446868896,3.947400093078613,3.9518001079559326,300939
2019-08-22,AEEM_PA,3.936300039291382,3.941200017929077,3.9072999954223633,3.912400007247925,1137203
2019-08-23,AEEM_PA,3.94320011138916,3.950999975204468,3.858299970626831,3.858299970626831,996303
2019-08-26,AEEM_PA,3.848999977111816,3.8787999153137207,3.8403000831604,3.8666000366210938,456672
2019-08-27,AEEM_PA,3.8612000942230233,3.900700092315674,3.849999904632568,3.887399911880493,426618
2019-08-28,AEEM_PA,3.873800039291382,3.890700101852417,3.8622000217437744,3.890700101852417,419352
2019-08-29,AEEM_PA,3.866199970245361,3.9344000816345215,3.866199970245361,3.9344000816345215,299426
2019-08-30,AEEM_PA,3.9488000869750977,3.984600067138672,3.9488000869750977,3.984600067138672,168599
2019-09-02,AEEM_PA,3.9892001152038574,4.005300045013428,3.9872000217437744,3.9872000217437744,164873
2019-09-03,AEEM_PA,3.9700000286102295,3.978899955749512,3.9667000770568848,3.9774999618530273,547305
2019-09-04,AEEM_PA,4.018799781799316,4.033599853515625,4.006700038909912,4.021900177001953,190862
2019-09-05,AEEM_PA,4.054100036621094,4.070000171661377,4.044400215148926,4.069799900054932,494457
2019-09-06,AEEM_PA,4.074900150299072,4.095799922943115,4.072800159454346,4.0920000076293945,394902
2019-09-09,AEEM_PA,4.098800182342529,4.103300094604492,4.088099956512451,4.099699974060059,260664
2019-09-10,AEEM_PA,4.085000038146973,4.097300052642822,4.073999881744385,4.083600044250488,215071
2019-09-11,AEEM_PA,4.1016998291015625,4.143700122833252,4.101200103759766,4.143700122833252,194779
2019-09-12,AEEM_PA,4.15369987487793,4.195000171661377,4.1392998695373535,4.155099868774414,729483
2019-09-13,AEEM_PA,4.146500110626221,4.17710018157959,4.144100189208984,4.16949987411499,1958707
2019-09-16,AEEM_PA,4.129499912261963,4.181000232696533,4.126100063323975,4.175899982452393,526267
2019-09-17,AEEM_PA,4.134900093078613,4.135900020599365,4.112400054931641,4.132900238037109,498686
2019-09-18,AEEM_PA,4.133299827575684,4.140399932861328,4.124100208282471,4.124100208282471,279280
2019-09-19,AEEM_PA,4.110000133514404,4.13670015335083,4.105299949645996,4.134699821472168,570304
2019-09-20,AEEM_PA,4.13070011138916,4.15749979019165,4.12470006942749,4.152999877929688,249962
2019-09-23,AEEM_PA,4.139500141143799,4.143599987030029,4.122300148010254,4.13670015335083,444644
2019-09-24,AEEM_PA,4.133699893951416,4.1417999267578125,4.105500221252441,4.107100009918213,910654
2019-09-25,AEEM_PA,4.082200050354004,4.1016998291015625,4.060299873352051,4.1016998291015625,551726
2019-09-26,AEEM_PA,4.108799934387207,4.128200054168701,4.102700233459473,4.108799934387207,230193
2019-09-27,AEEM_PA,4.114799976348877,4.124000072479248,4.10890007019043,4.121799945831299,374020
2019-09-30,AEEM_PA,4.103499889373779,4.113500118255615,4.099299907684326,4.111400127410889,679804
2019-10-01,AEEM_PA,4.119999885559082,4.1244001388549805,4.066500186920166,4.071899890899658,262810
2019-10-02,AEEM_PA,4.061800003051758,4.06220006942749,4.011099815368652,4.011099815368652,449577
2019-10-03,AEEM_PA,4.045300006866455,4.053299903869629,4.010000228881836,4.037099838256836,1228644
2019-10-04,AEEM_PA,4.040500164031982,4.0619001388549805,4.029699802398682,4.0619001388549805,347783
2019-10-07,AEEM_PA,4.055399894714356,4.065400123596191,4.047100067138672,4.054999828338623,194754
2019-10-08,AEEM_PA,4.075799942016602,4.076200008392334,4.021200180053711,4.030099868774414,245232
2019-10-09,AEEM_PA,4.029900074005127,4.057600021362305,4.02869987487793,4.04640007019043,437312
2019-10-10,AEEM_PA,4.041800022125244,4.082900047302246,4.030099868774414,4.082900047302246,726119
2019-10-11,AEEM_PA,4.099299907684326,4.153299808502197,4.099299907684326,4.153299808502197,521482
2019-10-14,AEEM_PA,4.134600162506104,4.139999866485596,4.109000205993652,4.12559986114502,714489
2019-10-15,AEEM_PA,4.1315999031066895,4.150000095367432,4.129899978637695,4.145400047302246,452859
2019-10-16,AEEM_PA,4.129799842834473,4.146699905395508,4.127399921417236,4.139999866485596,376344
2019-10-17,AEEM_PA,4.143700122833252,4.163000106811523,4.143099784851074,4.146999835968018,343270
2019-10-18,AEEM_PA,4.13070011138916,4.1350998878479,4.123899936676025,4.123899936676025,690198
2019-10-21,AEEM_PA,4.119999885559082,4.13640022277832,4.117000102996826,4.127999782562256,300770
2019-10-22,AEEM_PA,4.150199890136719,4.167200088500977,4.143899917602539,4.163300037384033,154955
2019-10-23,AEEM_PA,4.144999980926514,4.156899929046631,4.135799884796143,4.154799938201904,410103
2019-10-24,AEEM_PA,4.164899826049805,4.190599918365479,4.1641998291015625,4.190599918365479,391890
2019-10-25,AEEM_PA,4.176499843597412,4.20359992980957,4.166999816894531,4.20359992980957,116056
2019-10-28,AEEM_PA,4.209400177001953,4.23420000076294,4.209400177001953,4.232399940490723,105186
2019-10-29,AEEM_PA,4.2179999351501465,4.21999979019165,4.199999809265137,4.208399772644043,154515
2019-10-30,AEEM_PA,4.194900035858154,4.204999923706055,4.186100006103516,4.195899963378906,399137
2019-10-31,AEEM_PA,4.20419979095459,4.206500053405762,4.163099765777588,4.163099765777588,452244
2019-11-01,AEEM_PA,4.198400020599365,4.234499931335449,4.198400020599365,4.219900131225586,103088
2019-11-04,AEEM_PA,4.267199993133545,4.291100025177002,4.261000156402588,4.280900001525879,743487
2019-11-05,AEEM_PA,4.302499771118164,4.332300186157227,4.302499771118164,4.327700138092041,357619
2019-11-06,AEEM_PA,4.322999954223633,4.34089994430542,4.320000171661377,4.33620023727417,366665
2019-11-07,AEEM_PA,4.34660005569458,4.372300148010254,4.34660005569458,4.368500232696533,437809
2019-11-08,AEEM_PA,4.338200092315674,4.349400043487549,4.328700065612793,4.341400146484375,2220916
2019-11-11,AEEM_PA,4.269000053405762,4.294899940490723,4.266900062561035,4.290500164031982,481887
2019-11-12,AEEM_PA,4.308300018310547,4.308300018310547,4.2881999015808105,4.292500019073486,703124
2019-11-13,AEEM_PA,4.2621002197265625,4.262700080871582,4.230000019073486,4.249100208282471,208292
2019-11-14,AEEM_PA,4.243899822235107,4.258500099182129,4.2399001121521,4.241799831390381,184125
2019-11-15,AEEM_PA,4.263700008392334,4.279600143432617,4.255300045013428,4.279600143432617,336892
2019-11-18,AEEM_PA,4.286099910736084,4.286099910736084,4.2555999755859375,4.265100002288818,2764562
2019-11-19,AEEM_PA,4.283999919891357,4.302999973297119,4.25600004196167,4.263400077819824,1258153
2019-11-20,AEEM_PA,4.255799770355225,4.265600204467773,4.249300003051758,4.26140022277832,1163929
2019-11-21,AEEM_PA,4.212800025939941,4.2291998863220215,4.2042999267578125,4.22629976272583,332439
2019-11-22,AEEM_PA,4.242899894714356,4.256400108337402,4.242899894714356,4.247000217437744,11118838
2019-11-25,AEEM_PA,4.288099765777588,4.303899765014648,4.288000106811523,4.296899795532227,332971
2019-11-26,AEEM_PA,4.289299964904785,4.289299964904785,4.261499881744385,4.2667999267578125,2631508
2019-11-27,AEEM_PA,4.293000221252441,4.296299934387207,4.278200149536133,4.285299777984619,237000
2019-11-28,AEEM_PA,4.2835001945495605,4.287000179290772,4.272600173950195,4.281300067901611,101019
2019-11-29,AEEM_PA,4.232100009918213,4.252799987792969,4.22629976272583,4.22629976272583,181209
2019-12-02,AEEM_PA,4.237599849700928,4.248000144958496,4.190000057220459,4.190000057220459,768836
2019-12-03,AEEM_PA,4.208199977874756,4.213399887084961,4.144899845123291,4.15339994430542,1198587
2019-12-04,AEEM_PA,4.172800064086914,4.213500022888184,4.170000076293945,4.205100059509277,1436033
2019-12-05,AEEM_PA,4.217700004577637,4.21999979019165,4.20359992980957,4.21560001373291,5234438
2019-12-06,AEEM_PA,4.237599849700928,4.26800012588501,4.234799861907959,4.260600090026856,125359
2019-12-09,AEEM_PA,4.265600204467773,4.26800012588501,4.253099918365479,4.254700183868408,3940242
2019-12-10,AEEM_PA,4.25,4.25439977645874,4.224100112915039,4.244800090789795,404474
2019-12-11,AEEM_PA,4.273200035095215,4.282599925994873,4.2652997970581055,4.282599925994873,377027
2019-12-12,AEEM_PA,4.312399864196777,4.368500232696533,4.294000148773193,4.349999904632568,5050724
2019-12-13,AEEM_PA,4.377699851989746,4.406799793243408,4.360199928283691,4.363999843597412,744731
2019-12-16,AEEM_PA,4.382400035858154,4.411699771881104,4.381100177764893,4.411699771881104,1922030
2019-12-17,AEEM_PA,4.433800220489502,4.440299987792969,4.423799991607666,4.431000232696533,2569611
2019-12-18,AEEM_PA,4.44920015335083,4.469399929046631,4.44920015335083,4.4618000984191895,3404661
2019-12-19,AEEM_PA,4.462600231170654,4.468299865722656,4.45419979095459,4.468299865722656,2160165
2019-12-20,AEEM_PA,4.468900203704834,4.507199764251709,4.468900203704834,4.507199764251709,1518073
2019-12-23,AEEM_PA,4.492499828338623,4.508200168609619,4.488399982452393,4.501699924468994,676394
2019-12-24,AEEM_PA,4.525100231170654,4.525100231170654,4.504799842834473,4.507699966430664,3720580
2019-12-25,AEEM_PA,4.507699966430664,4.507699966430664,4.507699966430664,4.507699966430664,0
2019-12-27,AEEM_PA,4.543000221252441,4.550300121307373,4.513500213623047,4.525700092315674,10765133
2019-12-30,AEEM_PA,4.519800186157227,4.521500110626221,4.488399982452393,4.491199970245361,372811
2019-12-31,AEEM_PA,4.478799819946289,4.484499931335449,4.464700222015381,4.467599868774414,317817
2020-01-02,AEEM_PA,4.513000011444092,4.567200183868408,4.510900020599365,4.552599906921387,880959
2020-01-03,AEEM_PA,4.524600028991699,4.539999961853027,4.505899906158447,4.525199890136719,335808
2020-01-06,AEEM_PA,4.484399795532227,4.486100196838379,4.458199977874756,4.486100196838379,8134699
2020-01-07,AEEM_PA,4.502500057220459,4.514800071716309,4.489999771118164,4.510200023651123,1356657
2020-01-08,AEEM_PA,4.486100196838379,4.523399829864502,4.484899997711182,4.523399829864502,160791
2020-01-09,AEEM_PA,4.584700107574463,4.593599796295166,4.568299770355225,4.579800128936768,1069272
2020-01-10,AEEM_PA,4.593400001525879,4.613399982452393,4.590000152587891,4.596199989318848,4877942
2020-01-13,AEEM_PA,4.627900123596191,4.638500213623047,4.616199970245361,4.628900051116943,3260874
2020-01-14,AEEM_PA,4.6128997802734375,4.6407999992370605,4.604400157928467,4.620999813079834,610182
2020-01-15,AEEM_PA,4.606299877166748,4.611999988555908,4.590799808502197,4.592599868774414,333921
2020-01-16,AEEM_PA,4.610400199890137,4.624800205230713,4.605199813842773,4.622300148010254,1007507
2020-01-17,AEEM_PA,4.633600234985352,4.659599781036377,4.633600234985352,4.65339994430542,2713808
2020-01-20,AEEM_PA,4.648200035095215,4.655399799346924,4.6417999267578125,4.651800155639648,5379308
2020-01-21,AEEM_PA,4.5609002113342285,4.566800117492676,4.543799877166748,4.566199779510498,2493483
2020-01-22,AEEM_PA,4.60860013961792,4.609099864959717,4.579999923706055,4.587100028991699,860566
2020-01-23,AEEM_PA,4.545300006866455,4.545400142669678,4.5046000480651855,4.512499809265137,522812
2020-01-24,AEEM_PA,4.577700138092041,4.588900089263916,4.54449987411499,4.546500205993652,1262352
2020-01-27,AEEM_PA,4.417799949645996,4.417799949645996,4.324299812316895,4.363699913024902,1835387
2020-01-28,AEEM_PA,4.396299839019775,4.419099807739258,4.360000133514404,4.4054999351501465,2303359
